date,location,co,no2,o3,pm10,pm25,so2
2018-10-19,"Central University, Hyderabad - TSPCB",507.0,46.6,49.7,92.6,37.7,18.7
2018-10-20,"Central University, Hyderabad - TSPCB",643.0,56.2,42.8,129.0,52.7,13.8
2018-10-21,"Central University, Hyderabad - TSPCB",566.0,51.7,47.9,128.0,53.8,6.02
2018-10-22,"Central University, Hyderabad - TSPCB",710.0,62.1,47.9,145.0,60.3,15.7
2018-10-23,"Central University, Hyderabad - TSPCB",555.0,48.8,49.9,138.0,61.8,6.05
2018-10-24,"Central University, Hyderabad - TSPCB",618.0,50.0,44.6,127.0,61.7,26.7
2018-10-25,"Central University, Hyderabad - TSPCB",559.0,52.8,50.9,128.0,53.6,14.8
2018-10-26,"Central University, Hyderabad - TSPCB",523.0,58.2,48.1,133.0,46.1,20.8
2018-10-27,"Central University, Hyderabad - TSPCB",634.0,70.5,41.9,150.0,52.2,19.2
2018-10-28,"Central University, Hyderabad - TSPCB",412.0,40.4,64.2,140.0,49.6,23.4
2018-10-29,"Central University, Hyderabad - TSPCB",380.0,35.7,76.3,123.0,42.3,27.2
2018-10-30,"Central University, Hyderabad - TSPCB",410.0,36.2,76.8,121.0,46.3,17.9
2018-10-31,"Central University, Hyderabad - TSPCB",485.0,50.3,56.2,129.0,50.0,28.6
2018-11-01,"Central University, Hyderabad - TSPCB",516.0,51.6,42.6,101.0,40.6,15.5
2018-11-02,"Central University, Hyderabad - TSPCB",418.0,36.6,27.1,57.3,22.3,26.8
2018-11-03,"Central University, Hyderabad - TSPCB",382.0,31.9,38.7,50.9,18.0,13.9
2018-11-04,"Central University, Hyderabad - TSPCB",392.0,30.9,41.3,47.6,18.0,3.19
2018-11-05,"Central University, Hyderabad - TSPCB",451.0,35.2,32.5,62.1,26.0,3.29
2018-11-06,"Central University, Hyderabad - TSPCB",541.0,42.0,45.9,96.1,39.1,2.7
2018-11-07,"Central University, Hyderabad - TSPCB",486.0,44.1,48.0,115.0,53.9,16.8
2018-11-08,"Central University, Hyderabad - TSPCB",408.0,36.5,61.6,106.0,54.8,22.5
2018-11-09,"Central University, Hyderabad - TSPCB",489.0,47.6,56.0,128.0,59.7,6.18
2018-11-10,"Central University, Hyderabad - TSPCB",465.0,44.6,81.6,137.0,57.3,30.1
2018-11-11,"Central University, Hyderabad - TSPCB",460.0,42.6,74.3,124.0,45.4,27.2
2018-11-12,"Central University, Hyderabad - TSPCB",503.0,46.6,74.3,155.0,60.8,48.2
2018-11-13,"Central University, Hyderabad - TSPCB",606.0,62.1,57.3,155.0,62.4,41.8
2018-11-14,"Central University, Hyderabad - TSPCB",617.0,72.0,36.9,173.0,77.7,28.5
2018-11-15,"Central University, Hyderabad - TSPCB",504.0,49.9,53.5,145.0,46.1,29.8
2018-11-16,"Central University, Hyderabad - TSPCB",431.0,41.3,47.1,93.9,32.7,19.1
2018-11-17,"Central University, Hyderabad - TSPCB",369.0,30.8,30.5,53.1,17.1,22.0
2018-11-18,"Central University, Hyderabad - TSPCB",284.0,28.9,25.6,43.9,11.7,32.0
2018-11-19,"Central University, Hyderabad - TSPCB",294.0,28.6,31.6,49.1,15.0,2.68
2019-01-03,"Central University, Hyderabad - TSPCB",1950.0,174.0,3.45,173.0,74.8,16.6
2019-02-13,"Central University, Hyderabad - TSPCB",632.0,61.9,55.2,124.0,54.1,25.6
2019-02-14,"Central University, Hyderabad - TSPCB",618.0,55.9,52.3,149.0,68.0,4.47
2019-04-27,"Central University, Hyderabad - TSPCB",843.0,46.3,91.3,145.0,45.7,6.32
2019-04-28,"Central University, Hyderabad - TSPCB",622.0,23.1,71.2,110.0,37.8,19.6
2019-04-29,"Central University, Hyderabad - TSPCB",638.0,18.8,85.5,96.1,32.2,15.7
2019-04-30,"Central University, Hyderabad - TSPCB",510.0,19.7,11.5,102.0,36.4,23.9
2019-05-01,"Central University, Hyderabad - TSPCB",496.0,18.3,35.2,103.0,33.8,4.34
2019-05-02,"Central University, Hyderabad - TSPCB",478.0,18.0,64.2,135.0,32.8,5.74
2019-05-03,"Central University, Hyderabad - TSPCB",362.0,13.8,56.8,130.0,27.4,4.37
2019-06-19,"Central University, Hyderabad - TSPCB",328.0,8.3,46.8,63.9,13.5,1.43
2019-06-20,"Central University, Hyderabad - TSPCB",527.0,14.5,31.6,63.0,13.4,1.62
2019-06-21,"Central University, Hyderabad - TSPCB",390.0,15.0,40.5,62.0,17.5,16.7
2019-06-22,"Central University, Hyderabad - TSPCB",377.0,12.3,44.5,36.1,13.7,3.61
2019-06-23,"Central University, Hyderabad - TSPCB",404.0,17.8,33.9,44.7,15.6,5.77
2019-06-24,"Central University, Hyderabad - TSPCB",322.0,13.8,41.2,37.7,13.0,29.8
2019-06-25,"Central University, Hyderabad - TSPCB",555.0,24.4,32.0,50.2,16.4,5.58
2019-06-26,"Central University, Hyderabad - TSPCB",299.0,11.3,33.6,31.9,8.51,2.11
2019-06-27,"Central University, Hyderabad - TSPCB",325.0,9.06,30.3,21.9,4.91,21.9
2019-06-28,"Central University, Hyderabad - TSPCB",457.0,8.56,31.0,20.9,7.4,5.02
2019-06-29,"Central University, Hyderabad - TSPCB",414.0,10.5,29.1,18.4,6.09,5.35
2019-06-30,"Central University, Hyderabad - TSPCB",396.0,8.68,32.4,24.1,8.32,5.54
2019-07-01,"Central University, Hyderabad - TSPCB",391.0,8.37,28.7,29.9,9.55,5.62
2019-07-02,"Central University, Hyderabad - TSPCB",375.0,9.56,24.8,23.9,9.28,7.02
2019-07-03,"Central University, Hyderabad - TSPCB",338.0,8.09,26.8,39.4,12.6,10.3
2019-07-04,"Central University, Hyderabad - TSPCB",337.0,7.03,28.2,35.3,9.31,18.9
2019-07-05,"Central University, Hyderabad - TSPCB",321.0,7.34,25.5,31.7,8.69,19.7
2019-07-06,"Central University, Hyderabad - TSPCB",313.0,6.25,28.9,41.9,10.2,6.18
2019-07-07,"Central University, Hyderabad - TSPCB",346.0,5.75,29.3,40.4,9.71,1.46
2019-07-08,"Central University, Hyderabad - TSPCB",375.0,7.0,27.6,42.8,11.1,13.7
2019-07-09,"Central University, Hyderabad - TSPCB",349.0,6.72,23.3,33.6,9.26,4.01
2019-07-10,"Central University, Hyderabad - TSPCB",324.0,7.25,23.5,29.6,6.71,1.87
2019-07-11,"Central University, Hyderabad - TSPCB",382.0,8.6,24.7,43.5,7.02,14.7
2019-07-12,"Central University, Hyderabad - TSPCB",302.0,10.6,27.3,25.8,4.88,0.408
2019-07-13,"Central University, Hyderabad - TSPCB",330.0,8.62,21.3,31.3,4.05,9.46
2019-07-14,"Central University, Hyderabad - TSPCB",440.0,13.7,20.1,44.3,9.99,8.22
2019-07-15,"Central University, Hyderabad - TSPCB",328.0,9.35,27.0,32.0,6.91,6.32
2019-07-16,"Central University, Hyderabad - TSPCB",500.0,13.5,692.0,64.4,15.3,28.2
2019-07-17,"Central University, Hyderabad - TSPCB",374.0,13.6,29.8,51.3,12.5,5.67
2019-07-18,"Central University, Hyderabad - TSPCB",480.0,19.5,32.1,66.5,17.7,2.33
2019-07-19,"Central University, Hyderabad - TSPCB",489.0,21.5,33.0,51.7,19.5,19.3
2019-07-20,"Central University, Hyderabad - TSPCB",420.0,13.7,34.5,26.0,9.68,28.4
2019-07-21,"Central University, Hyderabad - TSPCB",431.0,14.2,28.8,27.7,7.06,1.77
2019-07-22,"Central University, Hyderabad - TSPCB",369.0,14.6,30.0,26.3,3.65,18.9
2019-07-23,"Central University, Hyderabad - TSPCB",333.0,11.7,26.3,25.7,1.9,1.84
2019-07-24,"Central University, Hyderabad - TSPCB",365.0,12.7,16.2,35.1,5.4,28.5
2019-07-25,"Central University, Hyderabad - TSPCB",442.0,14.8,23.6,25.3,4.41,1.44
2019-07-26,"Central University, Hyderabad - TSPCB",340.0,11.9,20.8,28.2,7.88,1.12
2019-07-27,"Central University, Hyderabad - TSPCB",399.0,12.0,16.7,29.4,8.44,20.7
2019-07-28,"Central University, Hyderabad - TSPCB",410.0,11.7,22.1,33.3,8.88,1.86
2019-07-29,"Central University, Hyderabad - TSPCB",410.0,12.0,19.8,25.8,6.5,32.0
2019-07-30,"Central University, Hyderabad - TSPCB",395.0,10.8,18.3,15.0,2.52,31.8
2019-07-31,"Central University, Hyderabad - TSPCB",375.0,12.2,15.8,19.4,4.68,20.5
2019-08-01,"Central University, Hyderabad - TSPCB",342.0,11.0,22.6,18.5,3.63,1.3
2019-08-02,"Central University, Hyderabad - TSPCB",351.0,10.9,12.7,10.7,0.67,27.3
2019-08-03,"Central University, Hyderabad - TSPCB",175.0,8.75,0.163,8.71,1.21,1.83
2019-08-04,"Central University, Hyderabad - TSPCB",0.0,8.8,0.0,6.86,1.86,0.0
2019-08-05,"Central University, Hyderabad - TSPCB",613.0,10.1,17.3,14.9,1.41,1.52
2019-08-06,"Central University, Hyderabad - TSPCB",1130.0,10.7,14.1,15.7,1.24,1.33
2019-08-07,"Central University, Hyderabad - TSPCB",298.0,11.2,12.2,18.7,2.64,1.51
2019-08-08,"Central University, Hyderabad - TSPCB",651.0,11.6,17.9,32.7,6.15,20.4
2019-08-09,"Central University, Hyderabad - TSPCB",571.0,9.11,23.4,32.8,6.58,20.8
2019-08-10,"Central University, Hyderabad - TSPCB",213.0,11.3,22.9,37.2,6.82,1.53
2019-08-11,"Central University, Hyderabad - TSPCB",144.0,11.9,15.7,44.8,8.27,1.15
2019-08-12,"Central University, Hyderabad - TSPCB",840.0,15.4,15.8,45.7,11.9,0.603
2019-08-13,"Central University, Hyderabad - TSPCB",328.0,19.2,15.3,64.0,18.6,1.75
2019-08-14,"Central University, Hyderabad - TSPCB",243.0,16.0,21.9,57.4,14.8,2.05
2019-08-15,"Central University, Hyderabad - TSPCB",289.0,14.0,19.6,43.0,11.2,28.2
2019-08-16,"Central University, Hyderabad - TSPCB",515.0,16.8,15.5,48.0,8.67,19.9
2019-08-17,"Central University, Hyderabad - TSPCB",395.0,16.6,19.2,57.7,12.5,1.62
2019-08-18,"Central University, Hyderabad - TSPCB",681.0,20.6,25.4,132.0,27.0,2.01
2019-08-19,"Central University, Hyderabad - TSPCB",554.0,18.1,15.2,53.2,15.1,0.927
2019-08-20,"Central University, Hyderabad - TSPCB",320.0,18.2,11.8,64.6,16.8,18.4
2019-08-21,"Central University, Hyderabad - TSPCB",336.0,18.4,18.9,54.9,15.4,18.7
2019-08-22,"Central University, Hyderabad - TSPCB",332.0,14.5,20.9,33.6,8.36,1.82
2019-08-23,"Central University, Hyderabad - TSPCB",349.0,14.7,17.2,43.7,12.7,20.5
2019-08-24,"Central University, Hyderabad - TSPCB",283.0,13.9,24.1,28.5,8.17,25.9
2019-08-25,"Central University, Hyderabad - TSPCB",282.0,10.7,24.9,26.9,5.34,18.7
2019-08-26,"Central University, Hyderabad - TSPCB",327.0,14.4,27.2,35.4,7.13,2.67
2019-08-27,"Central University, Hyderabad - TSPCB",153.0,14.7,28.0,64.4,13.2,2.03
2019-08-28,"Central University, Hyderabad - TSPCB",294.0,16.3,23.4,55.1,9.94,17.8
2019-08-29,"Central University, Hyderabad - TSPCB",356.0,16.1,20.4,36.7,6.59,1.63
2019-08-30,"Central University, Hyderabad - TSPCB",219.0,14.1,14.4,17.8,3.64,18.5
2019-08-31,"Central University, Hyderabad - TSPCB",273.0,10.6,17.5,18.4,4.18,1.69
2019-09-01,"Central University, Hyderabad - TSPCB",481.0,9.68,15.5,12.6,3.35,39.3
2019-09-02,"Central University, Hyderabad - TSPCB",230.0,10.2,14.3,16.2,4.19,1.88
2019-09-03,"Central University, Hyderabad - TSPCB",140.0,10.0,18.2,15.2,2.48,30.0
2019-09-04,"Central University, Hyderabad - TSPCB",192.0,10.1,13.9,16.3,2.47,1.37
2019-09-05,"Central University, Hyderabad - TSPCB",117.0,11.2,6.63,18.6,4.01,28.1
2019-09-06,"Central University, Hyderabad - TSPCB",141.0,14.9,0.514,24.7,7.79,1.82
2019-09-07,"Central University, Hyderabad - TSPCB",215.0,14.0,0.0,26.0,7.98,32.1
2019-09-08,"Central University, Hyderabad - TSPCB",304.0,13.2,,24.5,6.73,40.9
2019-09-09,"Central University, Hyderabad - TSPCB",341.0,14.0,14.8,32.9,9.03,32.2
2019-09-10,"Central University, Hyderabad - TSPCB",257.0,17.4,26.7,32.0,8.36,2.03
2019-09-11,"Central University, Hyderabad - TSPCB",160.0,15.6,18.4,58.8,16.1,18.9
2019-09-12,"Central University, Hyderabad - TSPCB",167.0,16.1,8.47,48.3,15.8,3.93
2019-09-13,"Central University, Hyderabad - TSPCB",218.0,15.1,13.7,41.0,13.8,20.1
2019-09-14,"Central University, Hyderabad - TSPCB",130.0,17.9,15.1,34.6,11.9,0.796
2019-09-15,"Central University, Hyderabad - TSPCB",586.0,14.6,16.9,30.5,10.6,1.04
2019-09-16,"Central University, Hyderabad - TSPCB",231.0,15.9,11.9,45.2,17.0,0.87
2019-09-17,"Central University, Hyderabad - TSPCB",222.0,16.2,19.7,46.9,19.8,28.7
2019-09-18,"Central University, Hyderabad - TSPCB",187.0,26.6,26.2,36.3,16.5,31.6
2019-09-19,"Central University, Hyderabad - TSPCB",327.0,20.9,13.1,40.1,18.3,39.6
2019-09-20,"Central University, Hyderabad - TSPCB",256.0,27.2,12.4,34.8,15.6,22.0
2019-09-21,"Central University, Hyderabad - TSPCB",148.0,22.6,11.8,54.9,19.7,1.67
2019-09-22,"Central University, Hyderabad - TSPCB",176.0,30.2,12.7,48.9,20.7,1.66
2019-09-23,"Central University, Hyderabad - TSPCB",379.0,30.2,9.26,50.7,22.6,18.8
2019-09-24,"Central University, Hyderabad - TSPCB",181.0,35.0,15.1,36.9,20.0,1.5
2019-09-25,"Central University, Hyderabad - TSPCB",171.0,25.5,15.3,29.9,18.5,0.611
2019-09-26,"Central University, Hyderabad - TSPCB",75.4,17.5,13.5,30.2,12.6,1.08
2019-09-27,"Central University, Hyderabad - TSPCB",232.0,16.8,10.1,20.7,6.24,0.771
2019-09-28,"Central University, Hyderabad - TSPCB",335.0,16.0,14.2,37.0,16.8,1.65
2019-09-29,"Central University, Hyderabad - TSPCB",505.0,24.5,12.3,48.1,22.5,2.49
2019-09-30,"Central University, Hyderabad - TSPCB",902.0,36.4,13.8,58.5,30.3,2.15
2019-10-01,"Central University, Hyderabad - TSPCB",522.0,28.0,14.9,53.2,23.7,0.918
2019-10-02,"Central University, Hyderabad - TSPCB",564.0,27.5,18.5,59.6,23.8,1.87
2019-10-03,"Central University, Hyderabad - TSPCB",520.0,26.8,15.0,62.4,23.4,1.47
2019-10-04,"Central University, Hyderabad - TSPCB",474.0,26.0,18.7,65.2,22.5,27.0
2019-10-05,"Central University, Hyderabad - TSPCB",593.0,29.1,21.1,71.8,31.5,1.75
2019-10-06,"Central University, Hyderabad - TSPCB",524.0,24.9,17.1,52.4,28.6,35.4
2019-10-07,"Central University, Hyderabad - TSPCB",466.0,28.4,20.1,75.6,38.3,1.19
2019-10-08,"Central University, Hyderabad - TSPCB",513.0,26.2,20.1,73.6,42.3,35.0
2019-10-09,"Central University, Hyderabad - TSPCB",614.0,27.9,17.4,64.6,41.0,28.0
2019-10-10,"Central University, Hyderabad - TSPCB",669.0,46.2,0.778,52.9,27.0,1.99
2019-10-11,"Central University, Hyderabad - TSPCB",533.0,28.9,22.2,47.1,21.6,1.34
2019-10-12,"Central University, Hyderabad - TSPCB",435.0,29.5,22.5,50.7,24.6,28.0
2019-10-13,"Central University, Hyderabad - TSPCB",592.0,30.1,19.4,54.0,27.3,1.71
2019-10-14,"Central University, Hyderabad - TSPCB",538.0,28.0,20.0,76.5,37.2,2.1
2019-10-15,"Central University, Hyderabad - TSPCB",466.0,27.0,22.8,73.4,38.3,1.46
2019-10-16,"Central University, Hyderabad - TSPCB",595.0,33.1,28.6,85.1,48.3,1.33
2019-10-17,"Central University, Hyderabad - TSPCB",552.0,34.4,15.9,67.9,34.0,1.49
2019-10-18,"Central University, Hyderabad - TSPCB",540.0,28.1,20.3,43.3,15.9,2.61
2019-10-19,"Central University, Hyderabad - TSPCB",378.0,28.4,18.3,40.4,13.8,20.4
2019-10-20,"Central University, Hyderabad - TSPCB",526.0,24.2,12.4,37.2,17.1,1.22
2019-10-21,"Central University, Hyderabad - TSPCB",389.0,25.7,22.1,34.5,11.8,1.78
2019-10-22,"Central University, Hyderabad - TSPCB",685.0,31.4,12.4,72.4,29.9,0.503
2019-10-23,"Central University, Hyderabad - TSPCB",468.0,26.4,11.4,54.7,22.9,0.838
2019-10-24,"Central University, Hyderabad - TSPCB",516.0,19.4,8.89,38.4,11.6,29.9
2019-10-25,"Central University, Hyderabad - TSPCB",418.0,23.8,13.2,36.9,11.3,37.9
2019-10-26,"Central University, Hyderabad - TSPCB",490.0,21.1,15.9,34.6,11.1,1.32
2019-10-27,"Central University, Hyderabad - TSPCB",460.0,17.5,14.6,46.8,22.8,13.7
2019-10-28,"Central University, Hyderabad - TSPCB",471.0,21.8,21.9,96.8,47.7,42.0
2019-10-29,"Central University, Hyderabad - TSPCB",645.0,33.3,20.4,62.2,29.3,1.51
2019-10-30,"Central University, Hyderabad - TSPCB",560.0,30.6,13.4,63.2,28.8,1.52
2019-11-11,"Central University, Hyderabad - TSPCB",1100.0,59.1,12.4,89.0,46.4,1.99
2019-11-12,"Central University, Hyderabad - TSPCB",202.0,34.7,30.3,128.0,44.5,2.56
2019-11-13,"Central University, Hyderabad - TSPCB",218.0,35.3,37.3,104.0,44.7,40.5
2019-11-14,"Central University, Hyderabad - TSPCB",292.0,33.9,38.9,108.0,51.6,2.99
2019-11-15,"Central University, Hyderabad - TSPCB",504.0,42.5,30.5,122.0,58.3,29.7
2019-11-16,"Central University, Hyderabad - TSPCB",238.0,35.2,36.1,113.0,54.6,3.21
2019-11-18,"Central University, Hyderabad - TSPCB",516.0,47.5,48.1,145.0,65.2,7.24
2019-11-19,"Central University, Hyderabad - TSPCB",506.0,37.8,47.9,160.0,75.9,7.17
2019-11-20,"Central University, Hyderabad - TSPCB",248.0,40.9,37.0,150.0,78.4,2.83
2019-11-21,"Central University, Hyderabad - TSPCB",238.0,38.0,36.4,133.0,72.2,36.2
2019-11-22,"Central University, Hyderabad - TSPCB",418.0,50.8,24.5,138.0,69.2,39.5
2019-11-23,"Central University, Hyderabad - TSPCB",498.0,48.4,24.4,143.0,68.6,4.32
2019-11-24,"Central University, Hyderabad - TSPCB",438.0,44.6,34.2,138.0,71.6,3.13
2019-11-25,"Central University, Hyderabad - TSPCB",608.0,45.6,37.7,149.0,77.3,3.44
2019-11-26,"Central University, Hyderabad - TSPCB",453.0,38.1,34.9,123.0,66.3,2.79
2019-11-27,"Central University, Hyderabad - TSPCB",955.0,37.8,29.4,120.0,62.4,1.12
2019-11-28,"Central University, Hyderabad - TSPCB",1250.0,39.1,32.5,118.0,60.8,22.0
2019-11-29,"Central University, Hyderabad - TSPCB",965.0,39.8,28.7,106.0,48.5,1.78
2019-11-30,"Central University, Hyderabad - TSPCB",783.0,42.2,23.8,108.0,50.9,2.41
2019-12-01,"Central University, Hyderabad - TSPCB",377.0,27.3,30.8,90.2,42.4,50.7
2019-12-02,"Central University, Hyderabad - TSPCB",786.0,27.4,22.8,64.7,31.0,1.28
2019-12-03,"Central University, Hyderabad - TSPCB",1150.0,35.3,20.3,76.9,40.4,1.57
2019-12-04,"Central University, Hyderabad - TSPCB",907.0,36.4,30.4,123.0,69.0,39.2
2019-12-05,"Central University, Hyderabad - TSPCB",1300.0,48.7,24.3,141.0,70.8,1.81
2019-12-06,"Central University, Hyderabad - TSPCB",942.0,44.8,28.2,152.0,79.6,22.4
2019-12-07,"Central University, Hyderabad - TSPCB",954.0,43.1,38.5,136.0,70.2,1.5
2019-12-08,"Central University, Hyderabad - TSPCB",848.0,39.7,24.3,104.0,51.7,19.1
2019-12-09,"Central University, Hyderabad - TSPCB",949.0,39.7,11.1,98.5,47.0,3.94
2019-12-10,"Central University, Hyderabad - TSPCB",951.0,38.7,45.3,91.0,35.4,1.84
2019-12-11,"Central University, Hyderabad - TSPCB",1200.0,43.7,32.8,106.0,46.9,12.2
2019-12-12,"Central University, Hyderabad - TSPCB",698.0,37.7,23.0,83.2,32.4,0.561
2019-12-13,"Central University, Hyderabad - TSPCB",466.0,26.4,26.4,58.5,19.6,2.18
2019-12-14,"Central University, Hyderabad - TSPCB",661.0,31.7,30.4,66.9,24.6,1.36
2019-12-15,"Central University, Hyderabad - TSPCB",546.0,25.6,26.9,66.3,29.2,1.09
2019-12-16,"Central University, Hyderabad - TSPCB",836.0,35.4,24.6,88.2,35.4,34.9
2019-12-17,"Central University, Hyderabad - TSPCB",938.0,49.7,21.2,111.0,55.5,53.4
2019-12-18,"Central University, Hyderabad - TSPCB",1160.0,45.7,21.4,136.0,65.5,38.5
2019-12-19,"Central University, Hyderabad - TSPCB",1110.0,41.5,33.6,131.0,68.4,1.22
2019-12-20,"Central University, Hyderabad - TSPCB",1300.0,53.4,34.1,142.0,70.6,3.41
2019-12-21,"Central University, Hyderabad - TSPCB",1310.0,39.0,33.8,139.0,70.3,10.5
2019-12-22,"Central University, Hyderabad - TSPCB",572.0,35.7,35.9,116.0,62.6,1.83
2019-12-23,"Central University, Hyderabad - TSPCB",646.0,34.1,32.1,116.0,60.4,1.14
2019-12-24,"Central University, Hyderabad - TSPCB",484.0,26.9,34.8,95.9,47.5,2.51
2019-12-25,"Central University, Hyderabad - TSPCB",776.0,27.6,43.2,108.0,57.1,41.4
2019-12-26,"Central University, Hyderabad - TSPCB",750.0,28.3,33.9,107.0,48.4,36.8
2019-12-27,"Central University, Hyderabad - TSPCB",732.0,31.7,35.5,115.0,48.6,8.57
2019-12-28,"Central University, Hyderabad - TSPCB",611.0,32.5,30.4,127.0,65.1,43.6
2019-12-29,"Central University, Hyderabad - TSPCB",599.0,33.5,44.7,130.0,67.3,6.73
2019-12-30,"Central University, Hyderabad - TSPCB",996.0,28.4,37.7,114.0,59.2,3.14
2019-12-31,"Central University, Hyderabad - TSPCB",765.0,30.5,28.4,77.3,34.5,2.64
2020-01-01,"Central University, Hyderabad - TSPCB",692.0,23.5,26.8,60.1,27.8,2.3
2020-01-02,"Central University, Hyderabad - TSPCB",626.0,27.7,26.0,47.5,17.2,1.51
2020-01-03,"Central University, Hyderabad - TSPCB",534.0,22.2,21.2,48.2,17.6,2.14
2020-01-04,"Central University, Hyderabad - TSPCB",700.0,26.8,26.9,89.7,44.2,2.28
2020-01-05,"Central University, Hyderabad - TSPCB",631.0,29.6,34.5,102.0,53.9,9.32
2020-01-06,"Central University, Hyderabad - TSPCB",1790.0,30.4,26.5,86.8,42.8,5.78
2020-01-07,"Central University, Hyderabad - TSPCB",0.0,28.1,27.0,84.4,39.8,1.56
2020-01-08,"Central University, Hyderabad - TSPCB",0.0,16.8,24.2,58.3,31.1,0.855
2020-01-09,"Central University, Hyderabad - TSPCB",0.0,28.7,18.2,82.4,34.4,17.8
2020-01-10,"Central University, Hyderabad - TSPCB",0.0,31.7,30.3,116.0,63.1,3.22
2020-01-11,"Central University, Hyderabad - TSPCB",0.0,40.8,27.2,126.0,66.5,41.5
2020-01-12,"Central University, Hyderabad - TSPCB",0.0,40.0,31.2,124.0,56.4,5.18
2020-01-13,"Central University, Hyderabad - TSPCB",0.0,49.5,37.0,126.0,54.7,43.5
2020-01-14,"Central University, Hyderabad - TSPCB",0.0,34.7,45.7,124.0,61.4,1.33
2020-01-15,"Central University, Hyderabad - TSPCB",0.0,20.5,36.2,71.1,34.4,2.23
2020-01-16,"Central University, Hyderabad - TSPCB",0.0,20.8,30.4,59.2,21.0,2.14
2020-01-17,"Central University, Hyderabad - TSPCB",0.0,24.1,26.1,50.7,16.1,1.77
2020-01-18,"Central University, Hyderabad - TSPCB",0.0,27.2,28.6,60.3,20.6,8.13
2020-01-19,"Central University, Hyderabad - TSPCB",0.0,23.0,27.8,59.5,19.5,1.01
2020-01-20,"Central University, Hyderabad - TSPCB",0.0,27.7,26.2,72.8,25.6,2.47
2020-01-21,"Central University, Hyderabad - TSPCB",0.0,30.0,36.7,74.1,22.9,2.59
2020-01-22,"Central University, Hyderabad - TSPCB",0.0,29.4,27.3,70.3,24.6,10.5
2020-01-23,"Central University, Hyderabad - TSPCB",0.0,44.9,21.8,98.7,39.7,42.0
2020-01-24,"Central University, Hyderabad - TSPCB",0.0,57.5,16.5,119.0,47.2,2.33
2020-01-25,"Central University, Hyderabad - TSPCB",0.0,54.3,20.3,135.0,57.0,25.0
2020-01-26,"Central University, Hyderabad - TSPCB",0.0,40.3,26.3,129.0,48.7,3.21
2020-01-27,"Central University, Hyderabad - TSPCB",0.0,31.8,31.5,110.0,43.2,4.04
2020-01-28,"Central University, Hyderabad - TSPCB",0.0,21.1,38.6,99.5,36.7,58.7
2020-01-29,"Central University, Hyderabad - TSPCB",0.0,37.6,48.4,129.0,44.4,28.9
2020-01-30,"Central University, Hyderabad - TSPCB",0.0,35.8,42.1,160.0,61.7,4.06
2020-01-31,"Central University, Hyderabad - TSPCB",0.0,38.0,46.1,115.0,44.2,39.5
2020-02-01,"Central University, Hyderabad - TSPCB",0.0,79.2,19.6,71.0,23.7,6.35
2020-02-02,"Central University, Hyderabad - TSPCB",0.0,32.2,24.0,63.0,26.0,2.66
2020-02-03,"Central University, Hyderabad - TSPCB",0.0,37.6,29.6,77.9,22.1,41.9
2020-02-04,"Central University, Hyderabad - TSPCB",0.0,38.5,30.9,64.6,17.2,2.71
2020-02-05,"Central University, Hyderabad - TSPCB",0.0,42.6,23.3,71.7,23.9,1.24
2020-02-06,"Central University, Hyderabad - TSPCB",0.0,37.8,30.5,78.0,20.4,2.5
2020-02-07,"Central University, Hyderabad - TSPCB",0.0,31.8,34.1,57.2,19.2,0.88
2020-02-08,"Central University, Hyderabad - TSPCB",0.0,36.5,26.0,82.0,31.5,14.8
2020-02-09,"Central University, Hyderabad - TSPCB",0.0,34.6,20.0,67.3,32.8,14.4
2020-02-10,"Central University, Hyderabad - TSPCB",0.0,35.8,29.8,64.7,29.2,21.2
2020-02-11,"Central University, Hyderabad - TSPCB",0.0,37.3,37.8,77.0,34.5,16.2
2020-02-12,"Central University, Hyderabad - TSPCB",0.0,37.6,31.9,87.6,39.6,0.623
2020-02-13,"Central University, Hyderabad - TSPCB",0.0,49.3,36.9,117.0,48.2,19.3
2020-02-14,"Central University, Hyderabad - TSPCB",0.0,72.8,30.7,145.0,57.9,15.5
2020-02-15,"Central University, Hyderabad - TSPCB",0.0,69.4,32.4,142.0,49.9,15.7
2020-02-16,"Central University, Hyderabad - TSPCB",0.0,59.0,40.1,129.0,56.5,14.8
