date,co,no2,o3,pm10,pm25,so2
2022-10-10,837.9230769230769,8.788461538461538,15.836666666666666,35.949999999999996,14.968571428571428,8.043846153846154
2022-10-11,834.8181818181819,11.825454545454544,15.968,33.11,16.4025,7.872727272727272
2022-10-12,1233.076923076923,9.054615384615385,18.968333333333334,44.48333333333333,23.612307692307695,8.108461538461539
2022-10-13,899.1538461538462,12.06,17.598333333333333,50.958333333333336,30.746153846153845,8.946153846153846
2022-10-14,814.8461538461538,9.42,15.585833333333333,48.88333333333333,27.653846153846153,9.129999999999999
2022-10-15,1049.2307692307693,8.626923076923076,12.7205,44.75,30.084615384615386,9.08
2022-10-16,736.6923076923077,6.720769230769231,12.449166666666665,31.218181818181815,18.057692307692307,9.05846153846154
2022-10-17,,,,,,
2022-10-18,,,,,,
2022-10-19,,,,,,
2022-10-20,,,,,50.0,
2022-10-21,,,,,52.2,
2022-10-22,,,,,52.6,
2022-10-23,,,,,64.7,
2022-10-24,,,,,82.1,
2022-10-25,,,,,94.4,
2022-10-26,,,,,80.3,
2022-10-27,,,,,71.6,
2022-10-28,,,,,47.9,
2022-10-29,,,,,44.3,
2022-10-30,,,,,53.8,
2022-10-31,885.0,17.48090909090909,11.497777777777777,90.0,58.525,6.506
2022-11-01,,,,,69.4,
2022-11-02,,,,,90.9,
2022-11-03,,,,,85.9,
2022-11-04,,,,,73.1,
2022-11-05,,,,,58.3,
2022-11-06,,,,,64.0,
2022-11-07,,,,,83.9,
2022-11-08,,,,,106.0,
2022-11-09,,,,,80.2,
2022-11-10,,,,,69.1,
2022-11-11,,,,,80.9,
2022-11-12,,,,,73.3,
2022-11-13,,,,,75.7,
2022-11-14,,,,,80.3,
2022-11-15,,,,,88.8,
2022-11-16,,,,,73.4,
2022-11-17,,,,,80.0,
2022-11-18,,,,,71.2,
2022-11-19,,,,,86.6,
2022-11-20,,,,,92.8,
2022-11-21,,,,,87.8,
2022-11-22,,,,,106.0,
2022-11-23,,,,,76.0,
2022-11-24,,,,,75.1,
2022-11-25,,,,,92.0,
2022-11-26,,,,,90.9,
2022-11-27,,,,,84.3,
2022-11-28,,,,,84.5,
2022-11-29,,,,,74.5,
2022-11-30,,,,,93.5,
2022-12-01,,,,,99.2,
2022-12-02,,,,,104.0,
2022-12-03,,,,,78.8,
2022-12-04,,,,,83.2,
2022-12-05,,,,,111.0,
2022-12-06,,,,,92.9,
2022-12-07,,,,,89.6,
2022-12-08,,,,,86.9,
2022-12-09,,,,,105.0,
2022-12-10,,,,,83.6,
2022-12-11,,,,,39.4,
2022-12-12,,,,,26.2,
2022-12-13,,,,,23.0,
2022-12-14,,,,,26.8,
2022-12-15,,,,,64.2,
2022-12-16,,,,,72.9,
2022-12-17,,,,,110.0,
2022-12-18,,,,,64.2,
2022-12-19,,,,,79.2,
2022-12-20,,,,,109.0,
2022-12-21,,,,,100.0,
2022-12-22,,,,,98.7,
2022-12-23,,,,,91.9,
2022-12-24,,,,,98.2,
2022-12-25,,,,,66.3,
2022-12-26,,,,,38.0,
2022-12-27,,,,,25.3,
2022-12-28,,,,,32.2,
2022-12-29,,,,,49.5,
2022-12-30,,,,,67.9,
2022-12-31,,,,,64.7,
2023-01-01,,,,,63.0,
2023-01-02,,,,,59.7,
2023-01-03,,,,,61.7,
2023-01-04,,,,,53.2,
2023-01-05,,,,,70.7,
2023-01-06,,,,,115.0,
2023-01-07,,,,,114.0,
2023-01-08,,,,,84.1,
2023-01-09,,,,,90.1,
2023-01-10,,,,,92.3,
2023-01-11,,,,,134.0,
2023-01-12,,,,,119.0,
2023-01-13,,,,,,
2023-01-14,,,,,,
2023-01-15,,,,,,
2023-01-16,,,,,,
2023-01-17,,,,,,
2023-01-18,,,,,44.4,
2023-01-19,,,,,58.6,
2023-01-20,,,,,61.0,
2023-01-21,,,,,59.0,
2023-01-22,,,,,66.2,
2023-01-23,,,,,74.9,
2023-01-24,,,,,39.4,
2023-01-25,,,,,38.7,
2023-01-26,,,,,54.2,
2023-01-27,,,,,73.1,
2023-01-28,,,,,97.4,
2023-01-29,,,,,86.6,
2023-01-30,,,,,71.4,
2023-01-31,,,,,70.6,
2023-02-01,,,,,101.0,
2023-02-02,,,,,85.6,
2023-02-03,,,,,,
2023-02-04,,,,,,
2023-02-05,,,,,,
2023-02-06,,,,,,
2023-02-07,,,,,,
2023-02-08,,,,,,
2023-02-09,,,,,,
2023-02-10,,,,,,
2023-02-11,,,,,,
2023-02-12,,,,,,
2023-02-13,,,,,,
2023-02-14,,,,,58.8,
2023-02-15,,,,,77.9,
2023-02-16,,,,,121.0,
2023-02-17,,,,,,
2023-02-18,,,,,,
2023-02-19,,,,,,
2023-02-20,,,,,,
2023-02-21,,,,,,
2023-02-22,,,,,,
2023-02-23,,,,,,
2023-02-24,,,,,,
2023-02-25,,,,,,
2023-02-26,,,,,,
2023-02-27,,,,,,
2023-02-28,,,,,,
2023-03-01,,,,,,
2023-03-02,,,,,,
2023-03-03,,,,,,
2023-03-04,,,,,,
2023-03-05,,,,,,
2023-03-06,,,,,,
2023-03-07,,,,,,
2023-03-08,,,,,,
2023-03-09,,,,,,
2023-03-10,,,,,,
2023-03-11,,,,,,
2023-03-12,,,,,,
2023-03-13,,,,,,
2023-03-14,,,,,,
2023-03-15,,,,,,
2023-03-16,,,,,,
2023-03-17,,,,,,
2023-03-18,,,,,,
2023-03-19,,,,,,
2023-03-20,,,,,,
2023-03-21,,,,,,
2023-03-22,,,,,,
2023-03-23,,,,,,
2023-03-24,,,,,,
2023-03-25,,,,,,
2023-03-26,,,,,,
2023-03-27,,,,,,
2023-03-28,,,,,,
2023-03-29,,,,,,
2023-03-30,,,,,38.2,
2023-03-31,,,,,53.5,
2023-04-01,,,,,49.8,
2023-04-02,,,,,51.8,
2023-04-03,,,,,37.6,
2023-04-04,,,,,37.5,
2023-04-05,,,,,38.1,
2023-04-06,,,,,55.0,
2023-04-07,,,,,41.1,
2023-04-08,,,,,36.2,
2023-04-09,,,,,40.4,
2023-04-10,,,,,41.4,
2023-04-11,,,,,51.0,
2023-04-12,,,,,58.1,
2023-04-13,,,,,60.3,
2023-04-14,,,,,58.3,
2023-04-15,,,,,34.1,
2023-04-16,,,,,53.6,
2023-04-17,,,,,81.4,
2023-04-18,,,,,65.5,
2023-04-19,,,,,79.6,
2023-04-20,,,,,68.8,
2023-04-21,,,,,58.2,
2023-04-22,,,,,39.8,
2023-04-23,,,,,44.4,
2023-04-24,,,,,29.5,
2023-04-25,,,,,37.0,
2023-04-26,,,,,26.5,
2023-04-27,,,,,49.2,
2023-04-28,,,,,53.5,
2023-04-29,,,,,,
2023-04-30,,,,,24.0,
2023-05-01,,,,,,
2023-05-02,,,,,20.0,
2023-05-03,,,,,29.0,
2023-05-04,,,,,21.7,
2023-05-05,,,,,17.0,
2023-05-06,,,,,27.0,
2023-05-07,,,,,25.0,
2023-05-08,,,,,38.3,
2023-05-09,,,,,34.5,
2023-05-10,,,,,53.9,
2023-05-11,,,,,94.0,
2023-05-12,,,,,99.0,
2023-05-13,,,,,57.6,
2023-05-14,,,,,44.6,
2023-05-15,,,,,35.4,
2023-05-16,,,,,41.3,
2023-05-17,,,,,31.0,
2023-05-18,,,,,42.7,
2023-05-19,,,,,51.8,
2023-05-20,,,,,85.3,
2023-05-21,,,,,48.0,
2023-05-22,,,,,72.0,
2023-05-23,,,,,46.5,
2023-05-24,,,,,47.8,
2023-05-25,,,,,55.4,
2023-05-26,,,,,36.7,
2023-05-27,,,,,50.8,
2023-05-28,,,,,48.6,
2023-05-29,,,,,53.0,
2023-05-30,,,,,43.6,
2023-05-31,,,,,45.5,
2023-06-01,,,,,42.0,
2023-06-02,,,,,50.7,
2023-06-03,,,,,50.2,
2023-06-04,,,,,33.0,
2023-06-05,,,,,,
2023-06-06,,,,,44.8,
2023-06-07,,,,,36.0,
2023-06-08,,,,,67.0,
2023-06-09,,,,,22.8,
2023-06-10,,,,,19.2,
2023-06-11,,,,,12.0,
2023-06-12,,,,,23.2,
2023-06-13,,,,,26.2,
2023-06-14,,,,,20.9,
2023-06-15,,,,,24.7,
2023-06-16,,,,,24.6,
2023-06-17,,,,,26.8,
2023-06-18,,,,,36.6,
2023-06-19,,,,,43.6,
2023-06-20,,,,,52.5,
2023-06-21,,,,,38.2,
2023-06-22,,,,,32.0,
2023-06-23,,,,,36.4,
2023-06-24,,,,,14.6,
2023-06-25,,,,,9.92,
2023-06-26,,,,,17.4,
2023-06-27,,,,,20.6,
2023-06-28,,,,,16.3,
2023-06-29,,,,,10.9,
2023-06-30,,,,,13.5,
2023-07-01,,,,,12.0,
2023-07-02,,,,,12.3,
2023-07-03,,,,,9.81,
2023-07-04,,,,,,
2023-07-05,,,,,18.5,
2023-07-06,,,,,8.1,
2023-07-07,,,,,11.0,
2023-07-08,,,,,12.6,
2023-07-09,,,,,14.5,
2023-07-10,,,,,20.0,
2023-07-11,,,,,19.7,
2023-07-12,,,,,25.3,
2023-07-13,,,,,22.2,
2023-07-14,,,,,16.8,
2023-07-15,,,,,15.4,
2023-07-16,,,,,14.4,
2023-07-17,,,,,11.5,
2023-07-18,,,,,6.14,
2023-07-19,,,,,8.07,
2023-07-20,,,,,7.28,
2023-07-21,,,,,6.79,
2023-07-22,,,,,12.6,
2023-07-23,,,,,8.29,
2023-07-24,,,,,8.68,
2023-07-25,,,,,5.53,
2023-07-26,,,,,6.38,
2023-07-27,,,,,4.52,
2023-07-28,,,,,10.8,
2023-07-29,,,,,9.1,
2023-07-30,,,,,10.9,
2023-07-31,,,,,13.2,
2023-08-01,,,,,11.1,
2023-08-02,,,,,10.9,
2023-08-03,,,,,14.6,
2023-08-04,,,,,28.1,
2023-08-05,,,,,31.0,
2023-08-06,,,,,18.9,
2023-08-07,,,,,19.0,
2023-08-08,,,,,20.9,
2023-08-09,,,,,23.6,
2023-08-10,,,,,31.4,
2023-08-11,,,,,34.1,
2023-08-12,,,,,36.0,
2023-08-13,,,,,,
2023-08-14,,,,,26.4,
2023-08-15,,,,,19.6,
2023-08-16,,,,,23.2,
2023-08-17,,,,,27.4,
2023-08-18,,,,,26.4,
2023-08-19,,,,,21.0,
2023-08-20,,,,,24.3,
2023-08-21,,,,,23.0,
2023-08-22,,,,,27.8,
2023-08-23,,,,,22.1,
2023-08-24,,,,,22.7,
2023-08-25,,,,,14.8,
2023-08-26,,,,,9.59,
2023-08-27,,,,,,
2023-08-28,,,,,18.1,
2023-08-29,,,,,24.4,
2023-08-30,,,,,40.9,
2023-08-31,,,,,44.4,
2023-09-01,,,,,56.2,
2023-09-02,,,,,49.8,
2023-09-03,,,,,21.8,
2023-09-04,,,,,21.7,
2023-09-05,,,,,22.2,
2023-09-06,,,,,26.6,
2023-09-07,,,,,18.4,
2023-09-08,,,,,12.3,
2023-09-09,,,,,12.1,
2023-09-10,,,,,,
2023-09-11,,,,,21.4,
2023-09-12,,,,,19.7,
2023-09-13,,,,,19.7,
2023-09-14,,,,,18.3,
2023-09-15,,,,,16.5,
2023-09-16,,,,,15.9,
2023-09-17,,,,,19.7,
2023-09-18,,,,,17.7,
2023-09-19,,,,,16.1,
2023-09-20,,,,,20.6,
2023-09-21,,,,,18.4,
2023-09-22,,,,,16.4,
2023-09-23,,,,,14.7,
2023-09-24,,,,,,
2023-09-25,,,,,19.5,
2023-09-26,,,,,24.3,
2023-09-27,,,,,40.9,
2023-09-28,,,,,35.0,
2023-09-29,,,,,26.5,
2023-09-30,,,,,16.6,
2023-10-01,,,,,15.7,
2023-10-02,,,,,25.2,
2023-10-03,,,,,51.0,
2023-10-04,,,,,55.2,
2023-10-05,,,,,57.7,
2023-10-06,,,,,54.1,
2023-10-07,,,,,64.0,
2023-10-08,,,,,60.6,
2023-10-09,,,,,65.8,
2023-10-10,,,,,83.2,
2023-10-11,,,,,62.9,
2023-10-12,,,,,66.7,
2023-10-13,,,,,73.0,
2023-10-14,,,,,67.0,
2023-10-15,,,,,76.1,
2023-10-16,,,,,70.9,
2023-10-17,,,,,61.1,
2023-10-18,,,,,62.0,
2023-10-19,,,,,70.8,
2023-10-20,,,,,68.4,
2023-10-21,,,,,78.4,
2023-10-22,,,,,59.1,
2023-10-23,,,,,59.1,
2023-10-24,,,,,48.4,
2023-10-25,,,,,49.1,
2023-10-26,,,,,57.2,
2023-10-27,,,,,51.0,
2023-10-28,,,,,55.2,
2023-10-29,,,,,60.3,
2023-10-30,,,,,70.2,
2023-10-31,,,,,80.7,
2023-11-01,,,,,82.3,
2023-11-02,,,,,60.1,
2023-11-03,,,,,46.1,
2023-11-04,,,,,44.6,
2023-11-05,,,,,68.5,
2023-11-06,,,,,30.9,
2023-11-07,,,,,30.4,
2023-11-08,,,,,40.1,
2023-11-09,,,,,58.5,
2023-11-10,,,,,77.3,
2023-11-11,,,,,75.5,
2023-11-12,,,,,153.0,
2023-11-13,,,,,188.0,
2023-11-14,,,,,110.0,
2023-11-15,,,,,98.7,
2023-11-16,,,,,97.8,
2023-11-17,,,,,92.3,
2023-11-18,,,,,223.0,
2023-11-19,,,,,51.6,
2023-11-20,,,,,52.2,
2023-11-21,,,,,56.1,
2023-11-22,,,,,31.7,
2023-11-23,,,,,26.0,
2023-11-24,,,,,46.1,
2023-11-25,,,,,64.0,
2023-11-26,,,,,92.1,
2023-11-27,,,,,87.6,
2023-11-28,,,,,55.5,
2023-11-29,,,,,39.7,
2023-11-30,,,,,33.5,
2023-12-01,,,,,52.4,
2023-12-02,,,,,70.7,
2023-12-03,,,,,34.9,
2023-12-04,,,,,52.0,
2023-12-05,,,,,40.0,
2023-12-06,,,,,46.6,
2023-12-07,,,,,26.9,
2023-12-08,,,,,44.5,
2023-12-09,,,,,53.3,
2023-12-10,,,,,53.9,
2023-12-11,,,,,63.1,
2023-12-12,,,,,52.8,
2023-12-13,,,,,70.8,
2023-12-14,,,,,63.7,
2023-12-15,,,,,74.8,
2023-12-16,,,,,102.0,
2023-12-17,,,,,94.7,
2023-12-18,,,,,103.0,
2023-12-19,,,,,97.3,
2023-12-20,,,,,109.0,
2023-12-21,,,,,110.0,
2023-12-22,,,,,142.0,
2023-12-23,,,,,124.0,
2023-12-24,,,,,143.0,
2023-12-25,,,,,141.0,
2023-12-26,,,,,135.0,
2023-12-27,,,,,111.0,
2023-12-28,,,,,106.0,
2023-12-29,,,,,75.9,
2023-12-30,,,,,76.5,
2023-12-31,,,,,83.4,
2024-01-01,,,,,96.0,
2024-01-02,,,,,101.0,
2024-01-03,,,,,110.0,
2024-01-04,,,,,96.5,
2024-01-05,,,,,74.1,
2024-01-06,,,,,50.3,
2024-01-07,,,,,56.2,
2024-01-08,,,,,66.4,
2024-01-09,,,,,93.5,
2024-01-10,,,,,95.3,
2024-01-11,,,,,85.2,
2024-01-12,,,,,104.0,
2024-01-13,,,,,95.7,
2024-01-14,,,,,97.3,
2024-01-15,,,,,81.9,
2024-01-16,,,,,84.2,
2024-01-17,,,,,64.1,
2024-01-18,,,,,49.3,
2024-01-19,,,,,51.9,
2024-01-20,,,,,42.7,
2024-01-21,,,,,43.1,
2024-01-22,,,,,46.0,
2024-01-23,,,,,47.5,
2024-01-24,,,,,69.9,
2024-01-25,,,,,112.0,
2024-01-26,,,,,73.3,
2024-01-27,,,,,70.0,
2024-01-28,,,,,74.2,
2024-01-29,,,,,77.9,
2024-01-30,,,,,67.0,
2024-01-31,,,,,47.3,
2024-02-01,,,,,36.5,
2024-02-02,,,,,59.3,
2024-02-03,,,,,50.3,
2024-02-04,,,,,65.4,
2024-02-05,,,,,51.7,
2024-02-06,,,,,53.7,
2024-02-07,,,,,64.9,
2024-02-08,,,,,79.7,
2024-02-09,,,,,60.7,
2024-02-10,,,,,60.6,
2024-02-11,,,,,52.0,
2024-02-12,,,,,42.5,
2024-02-13,,,,,21.6,
2024-02-14,,,,,29.5,
2024-02-15,,,,,29.6,
2024-02-16,,,,,28.0,
2024-02-17,,,,,35.9,
2024-02-18,,,,,33.6,
2024-02-19,,,,,38.1,
2024-02-20,,,,,45.4,
2024-02-21,,,,,109.0,
2024-02-22,,,,,59.3,
2024-02-23,,,,,63.2,
2024-02-24,,,,,62.9,
2024-02-25,,,,,42.4,
2024-02-26,,,,,35.8,
2024-02-27,,,,,29.6,
2024-02-28,,,,,33.5,
2024-02-29,,,,,43.7,
2024-03-01,,,,,45.8,
2024-03-02,,,,,42.2,
2024-03-03,,,,,51.8,
2024-03-04,,,,,54.9,
2024-03-05,,,,,44.6,
2024-03-06,,,,,45.3,
2024-03-07,,,,,55.9,
2024-03-08,,,,,59.5,
2024-03-09,,,,,62.8,
2024-03-10,,,,,46.0,
2024-03-11,,,,,41.1,
2024-03-12,,,,,60.8,
2024-03-13,,,,,66.6,
2024-03-14,,,,,68.3,
2024-03-15,,,,,59.2,
2024-03-16,,,,,44.2,
2024-03-17,,,,,36.7,
2024-03-18,,,,,32.2,
2024-03-19,,,,,39.3,
2024-03-20,,,,,48.0,
2024-03-21,,,,,40.7,
2024-03-22,,,,,36.5,
2024-03-23,,,,,43.4,
2024-03-24,,,,,48.7,
2024-03-25,,,,,40.3,
2024-03-26,,,,,43.2,
2024-03-27,,,,,34.4,
2024-03-28,,,,,39.1,
2024-03-29,,,,,50.5,
2024-03-30,,,,,43.0,
2024-03-31,,,,,46.8,
2024-04-01,,,,,44.8,
2024-04-02,,,,,51.4,
2024-04-03,,,,,47.6,
2024-04-04,,,,,43.6,
2024-04-05,,,,,43.3,
2024-04-06,,,,,59.5,
2024-04-07,,,,,51.3,
2024-04-08,,,,,53.5,
2024-04-09,,,,,37.1,
2024-04-10,,,,,34.8,
2024-04-11,,,,,33.1,
2024-04-12,,,,,34.9,
2024-04-13,,,,,31.7,
2024-04-14,,,,,34.0,
2024-04-15,,,,,38.4,
2024-04-16,,,,,44.3,
2024-04-17,,,,,48.2,
2024-04-18,,,,,62.2,
2024-04-19,,,,,59.0,
2024-04-20,,,,,56.9,
2024-04-21,,,,,51.0,
2024-04-22,,,,,41.4,
2024-04-23,,,,,,
2024-04-24,,,,,61.3,
2024-04-25,,,,,43.2,
2024-04-26,,,,,41.3,
2024-04-27,,,,,55.5,
2024-04-28,,,,,50.3,
2024-04-29,,,,,40.2,
2024-04-30,,,,,39.2,
2024-05-01,,,,,42.2,
2024-05-02,,,,,54.2,
2024-05-03,,,,,72.9,
2024-05-04,,,,,58.1,
2024-05-05,,,,,63.2,
2024-05-06,,,,,,
2024-05-07,,,,,17.6,
2024-05-08,,,,,21.5,
2024-05-09,,,,,27.8,
2024-05-10,,,,,28.8,
2024-05-11,,,,,25.1,
2024-05-12,,,,,25.6,
2024-05-13,,,,,20.6,
2024-05-14,,,,,28.3,
2024-05-15,,,,,36.2,
2024-05-16,,,,,31.8,
2024-05-17,,,,,15.5,
2024-05-18,,,,,14.4,
2024-05-19,,,,,21.2,
2024-05-20,,,,,12.1,
2024-05-21,,,,,,
2024-05-22,,,,,,
2024-05-23,,,,,,
2024-05-24,,,,,,
2024-05-25,,,,,,
2024-05-26,,,,,,
2024-05-27,,,,,,
2024-05-28,,,,,33.0,
2024-05-29,,,,,30.3,
2024-05-30,,,,,35.0,
2024-05-31,,,,,44.1,
2024-06-01,,,,,51.7,
2024-06-02,,,,,35.8,
2024-06-03,,,,,21.4,
2024-06-04,,,,,20.9,
2024-06-05,,,,,20.1,
2024-06-06,,,,,20.3,
2024-06-07,,,,,21.8,
2024-06-08,,,,,17.9,
2024-06-09,,,,,10.4,
2024-06-10,,,,,10.6,
2024-06-11,,,,,13.5,
2024-06-12,,,,,18.3,
2024-06-13,,,,,15.6,
2024-06-14,,,,,11.1,
2024-06-15,,,,,10.2,
2024-06-16,,,,,10.2,
2024-06-17,,,,,8.86,
2024-06-18,,,,,16.2,
2024-06-19,,,,,14.5,
2024-06-20,,,,,15.6,
2024-06-21,,,,,14.7,
2024-06-22,,,,,19.5,
2024-06-23,,,,,23.3,
2024-06-24,,,,,13.6,
2024-06-25,,,,,13.3,
2024-06-26,,,,,9.67,
2024-06-27,,,,,9.13,
2024-06-28,,,,,14.2,
2024-06-29,,,,,13.8,
2024-06-30,,,,,13.5,
2024-07-01,,,,,13.6,
2024-07-02,,,,,13.5,
2024-07-03,,,,,13.7,
2024-07-04,,,,,12.3,
2024-07-05,,,,,13.3,
2024-07-06,,,,,15.8,
2024-07-07,,,,,15.7,
2024-07-08,,,,,13.0,
2024-07-09,,,,,16.8,
2024-07-10,,,,,16.6,
2024-07-11,,,,,13.1,
2024-07-12,,,,,11.2,
2024-07-13,,,,,12.0,
2024-07-14,,,,,7.02,
2024-07-15,,,,,6.96,
2024-07-16,,,,,6.91,
2024-07-17,,,,,7.22,
2024-07-18,,,,,6.85,
2024-07-19,,,,,,
2024-07-20,,,,,,
2024-07-21,,,,,,
2024-07-22,,,,,,
2024-07-23,,,,,7.33,
2024-07-24,,,,,5.85,
2024-07-25,,,,,5.83,
2024-07-26,,,,,9.88,
2024-07-27,,,,,11.0,
2024-07-28,,,,,12.7,
2024-07-29,,,,,15.5,
2024-07-30,,,,,14.9,
2024-07-31,,,,,11.9,
2024-08-01,,,,,10.6,
2024-08-02,,,,,8.84,
2024-08-03,,,,,9.58,
2024-08-04,,,,,9.3,
2024-08-05,,,,,15.4,
2024-08-06,,,,,13.7,
2024-08-07,,,,,12.2,
2024-08-08,,,,,14.3,
2024-08-09,,,,,20.0,
2024-08-10,,,,,16.7,
2024-08-11,,,,,31.0,
2024-08-12,,,,,22.1,
2024-08-13,,,,,26.6,
2024-08-14,,,,,33.9,
2024-08-15,,,,,,
2024-08-16,,,,,17.7,
2024-08-17,,,,,21.8,
2024-08-18,,,,,26.6,
2024-08-19,,,,,35.0,
2024-08-20,,,,,21.2,
2024-08-21,,,,,23.8,
2024-08-22,,,,,12.3,
2024-08-23,,,,,7.47,
2024-08-24,,,,,5.19,
2024-08-25,,,,,6.44,
2024-08-26,,,,,7.0,
2024-08-27,,,,,6.79,
2024-08-28,,,,,9.53,
2024-08-29,,,,,11.5,
2024-08-30,,,,,16.8,
2024-08-31,,,,,11.4,
2024-09-01,,,,,,
2024-09-02,,,,,,
2024-09-03,,,,,,
2024-09-04,,,,,17.4,
2024-09-05,,,,,8.8,
2024-09-06,,,,,8.31,
2024-09-07,,,,,12.2,
2024-09-08,,,,,9.55,
2024-09-09,,,,,10.7,
2024-09-10,,,,,11.6,
2024-09-11,,,,,12.8,
2024-09-12,,,,,12.3,
2024-09-13,,,,,24.5,
2024-09-14,,,,,24.4,
2024-09-15,,,,,17.3,
2024-09-16,,,,,13.7,
2024-09-17,,,,,,
2024-09-18,,,,,41.0,
2024-09-19,,,,,45.4,
2024-09-20,,,,,34.3,
2024-09-21,,,,,18.9,
2024-09-22,,,,,,
2024-09-23,,,,,40.4,
2024-09-24,,,,,40.5,
2024-09-25,,,,,15.4,
2024-09-26,,,,,9.73,
2024-09-27,,,,,14.0,
2024-09-28,,,,,13.3,
2024-09-29,,,,,22.5,
2024-09-30,,,,,33.9,
2024-10-01,,,,,36.3,
2024-10-02,,,,,19.1,
2024-10-03,,,,,14.6,
2024-10-04,,,,,20.0,
2024-10-05,,,,,31.3,
2024-10-06,,,,,55.9,
2024-10-07,,,,,44.7,
2024-10-08,,,,,36.0,
2024-10-09,,,,,12.6,
2024-10-10,,,,,13.9,
2024-10-11,,,,,7.37,
2024-10-12,,,,,4.54,
2024-10-13,,,,,6.7,
2024-10-14,,,,,23.0,
2024-10-15,,,,,13.4,
2024-10-16,,,,,15.9,
2024-10-17,,,,,10.1,
2024-10-18,,,,,13.7,
2024-10-19,,,,,11.3,
2024-10-20,,,,,12.1,
2024-10-21,,,,,16.2,
2024-10-22,,,,,21.1,
2024-10-23,,,,,43.5,
2024-10-24,,,,,95.5,
2024-10-25,,,,,77.7,
2024-10-26,,,,,60.6,
2024-10-27,,,,,95.0,
2024-10-28,,,,,100.0,
2024-10-29,,,,,89.4,
2024-10-30,,,,,76.9,
2024-10-31,,,,,94.0,
2024-11-01,,,,,93.4,
2024-11-02,,,,,94.9,
2024-11-03,,,,,62.1,
2024-11-04,,,,,66.7,
2024-11-05,,,,,72.9,
2024-11-06,,,,,72.6,
2024-11-07,,,,,75.9,
2024-11-08,,,,,76.2,
2024-11-09,,,,,,
2024-11-10,,,,,,
2024-11-11,,,,,,
2024-11-12,,,,,,
2024-11-13,,,,,,
2024-11-14,,,,,64.9,
2024-11-15,,,,,71.9,
2024-11-16,,,,,85.3,
2024-11-17,,,,,86.6,
2024-11-18,,,,,88.6,
2024-11-19,,,,,108.0,
2024-11-20,,,,,103.0,
2024-11-21,,,,,109.0,
2024-11-22,,,,,112.0,
2024-11-23,,,,,127.0,
2024-11-24,,,,,129.0,
2024-11-25,,,,,102.0,
2024-11-26,,,,,112.0,
2024-11-27,,,,,93.5,
2024-11-28,,,,,87.3,
2024-11-29,,,,,,
2024-11-30,,,,,,
2024-12-01,,,,,,
2024-12-02,,,,,23.1,
2024-12-03,,,,,25.3,
2024-12-04,,,,,36.2,
2024-12-05,,,,,49.9,
2024-12-06,,,,,43.5,
2024-12-07,,,,,47.3,
2024-12-08,,,,,27.5,
2024-12-09,,,,,44.3,
2024-12-10,,,,,77.5,
2024-12-11,,,,,62.0,
2024-12-12,,,,,75.1,
2024-12-13,,,,,,
2024-12-14,,,,,,
2024-12-15,,,,,,
2024-12-16,,,,,,
2024-12-17,,,,,,
2024-12-18,,,,,,
2024-12-19,,,,,,
2024-12-20,,,,,60.1,
2024-12-21,,,,,97.1,
2024-12-22,,,,,,
2024-12-23,,,,,,
2024-12-24,,,,,38.0,
2024-12-25,,,,,16.7,
2024-12-26,,,,,22.0,
2024-12-27,,,,,,
2024-12-28,,,,,56.6,
2024-12-29,,,,,48.6,
2024-12-30,,,,,62.6,
2024-12-31,,,,,77.8,
2025-01-01,,,,,96.5,
2025-01-02,,,,,72.5,
2025-01-03,,,,,72.8,
2025-01-04,,,,,67.3,
2025-01-05,,,,,,
2025-01-06,,,,,95.0,
2025-01-07,,,,,95.6,
2025-01-08,,,,,106.0,
2025-01-09,,,,,95.4,
2025-01-10,,,,,94.4,
2025-01-11,,,,,68.5,
2025-01-12,,,,,71.8,
2025-01-13,,,,,73.1,
2025-01-14,,,,,71.7,
2025-01-15,,,,,70.0,
2025-01-16,,,,,72.1,
2025-01-17,,,,,98.1,
2025-01-18,,,,,118.0,
2025-01-19,,,,,117.0,
2025-01-20,,,,,82.1,
2025-01-21,,,,,84.5,
2025-01-22,,,,,79.3,
2025-01-23,,,,,70.3,
2025-01-24,,,,,54.2,
2025-01-25,,,,,45.9,
2025-01-26,,,,,58.5,
2025-01-27,,,,,65.2,
2025-01-28,,,,,76.5,
2025-01-29,,,,,78.3,
2025-01-30,,,,,76.2,
2025-01-31,,,,,61.2,
2025-02-01,,,,,49.4,
2025-02-02,,,,,43.0,
2025-02-03,,,,,40.9,
2025-02-04,,,,,57.2,
2025-02-05,,,,,51.0,
2025-02-06,,,,,50.7,
2025-02-07,,,,,68.7,
2025-02-08,,,,,77.6,
2025-02-09,,,,,76.6,
2025-02-10,,,,,68.6,
2025-02-11,,,,,62.0,
2025-02-12,,,,,69.8,
2025-02-13,,,,,75.0,
2025-02-14,,,,,78.4,
2025-02-15,,,,,102.0,
2025-02-16,,,,,73.0,
2025-02-17,,,,,58.8,
2025-02-18,,,,,64.5,
2025-02-19,,,26.53923076923077,100.06666666666666,42.142857142857146,
2025-02-20,,,24.529999999999998,111.72500000000001,49.06428571428571,
2025-02-21,,,23.107692307692307,101.09166666666665,41.285714285714285,
2025-02-22,,,24.56153846153846,106.58333333333333,43.26428571428572,
2025-02-23,,,24.95384615384615,104.075,61.23571428571428,
2025-02-24,,,27.0,98.21666666666665,51.49285714285714,
